contractAddress,Slither_Labels,Slither_AnalysisTime,Slither_SWC_Code,Slither_SWC_Title,Slither_DASP_Rank,Slither_DASP_Title
9a24ad7a4968e769e3d990259f284c4d,"['arbitrary-send-eth', 'reentrancy-eth', 'shadowing-state', 'shadowing-local', 'dead-code', 'solc-version', 'low-level-calls', 'naming-convention', 'reentrancy-unlimited-gas', 'similar-names', 'too-many-digits']",.539304224,"[105.0, 107.0, 119.0, 104.0]","['Unprotected Ether Withdrawal', 'Reentrancy', 'Shadowing State Variables', 'Unchecked Call Return Value']","[2.0, 1.0, 10.0, 4.0]","['Access Control', 'Reentrancy', 'Unknown Unknowns', 'Unchecked Return Values For Low Level Calls']"
3ed09f78f0693007bd9c04557cad104a,"['divide-before-multiply', 'shadowing-abstract', 'events-access', 'timestamp', 'boolean-equal', 'costly-loop', 'cyclomatic-complexity', 'dead-code', 'solc-version', 'naming-convention', 'too-many-digits', 'constable-states']",.533295996,"[119.0, 116.0]","['Shadowing State Variables', 'Block values as a proxy for time']","[10.0, 8.0]","['Unknown Unknowns', 'Time manipulation']"
0b15062b3b1ad7158064ee8a49e9aea5,['solc-version'],.290449980,[],[],[],[]
6e969d0f83987634a95f1fe68df3374e,"['arbitrary-send-eth', 'uninitialized-state', 'tautological-compare', 'unchecked-lowlevel', 'unchecked-send', 'uninitialized-local', 'missing-zero-check', 'timestamp', 'function-init-state', 'solc-version', 'low-level-calls', 'naming-convention', 'reentrancy-unlimited-gas', 'similar-names', 'too-many-digits', 'constable-states']",.506484212,"[105.0, 124.0, 104.0, 116.0, 107.0]","['Unprotected Ether Withdrawal', 'Write to Arbitrary Storage Location', 'Unchecked Call Return Value', 'Block values as a proxy for time', 'Reentrancy']","[2.0, 4.0, 8.0, 1.0]","['Access Control', 'Unchecked Return Values For Low Level Calls', 'Time manipulation', 'Reentrancy']"
fb877a5c77c58bbe7ebe1a5e774a96b2,"['tautology', 'shadowing-builtin', 'events-access', 'missing-zero-check', 'timestamp', 'boolean-equal', 'deprecated-standards', 'function-init-state', 'solc-version', 'naming-convention', 'too-many-digits', 'constable-states']",.472486467,"[105.0, 116.0]","['Unprotected Ether Withdrawal', 'Block values as a proxy for time']","[2.0, 8.0]","['Access Control', 'Time manipulation']"
b9cf60bfe821c22c6c61bd18c4c43edd,"['tautology', 'shadowing-local', 'events-access', 'events-maths', 'missing-zero-check', 'deprecated-standards', 'solc-version', 'naming-convention', 'reentrancy-unlimited-gas', 'too-many-digits', 'erc20-indexed']",.364828838,"[119.0, 105.0, 107.0]","['Shadowing State Variables', 'Unprotected Ether Withdrawal', 'Reentrancy']","[10.0, 2.0, 1.0]","['Unknown Unknowns', 'Access Control', 'Reentrancy']"
cfc75cd177ab89a914c390fce8197787,"['controlled-array-length', 'divide-before-multiply', 'tautology', 'calls-loop', 'timestamp', 'solc-version', 'naming-convention', 'reentrancy-unlimited-gas', 'similar-names', 'cache-array-length']",.784334502,"[113.0, 116.0, 107.0]","['DoS with Failed Call', 'Block values as a proxy for time', 'Reentrancy']","[5.0, 8.0, 1.0]","['DoS', 'Time manipulation', 'Reentrancy']"
546ebb8214267e1ea7c9014ba064cbc1,"['erc20-interface', 'solc-version', 'naming-convention']",.285734805,[],[],[],[]
121a74e190e7b54f05a84a2673463b55,"['events-access', 'dead-code', 'solc-version', 'naming-convention', 'constable-states']",.361106378,[],[],[],[]
a643d34bfd7cff34c3eb49200efc0206,"['locked-ether', 'solc-version', 'naming-convention', 'cache-array-length']",.294066740,[132.0],['Unexpected Ether balance'],[5.0],['DoS']
22dd83f9ff98f87ccd30bb50dcb18b4b,"['calls-loop', 'solc-version', 'naming-convention', 'reentrancy-unlimited-gas']",.299970177,"[113.0, 107.0]","['DoS with Failed Call', 'Reentrancy']","[5.0, 1.0]","['DoS', 'Reentrancy']"
6728d1274fbbaa812b9ed7aec83855dc,"['shadowing-abstract', 'dead-code', 'solc-version', 'naming-convention', 'too-many-digits', 'constable-states', 'external-function']",.355048671,[119.0],['Shadowing State Variables'],[10.0],['Unknown Unknowns']
f8d029b5dc8b1c50f76436e97c1089e9,"['arbitrary-send-eth', 'constant-function-asm', 'divide-before-multiply', 'incorrect-equality', 'reentrancy-no-eth', 'incorrect-modifier', 'reentrancy-benign', 'timestamp', 'assembly', 'boolean-equal', 'dead-code', 'deprecated-standards', 'solc-version', 'naming-convention', 'reentrancy-unlimited-gas', 'similar-names', 'too-many-digits', 'unused-state', 'cache-array-length', 'constable-states', 'external-function']",3.076010698,"[105.0, 107.0, 116.0, 131.0]","['Unprotected Ether Withdrawal', 'Reentrancy', 'Block values as a proxy for time', 'Presence of unused variables']","[2.0, 1.0, 8.0, 10.0]","['Access Control', 'Reentrancy', 'Time manipulation', 'Unknown Unknowns']"
dc40b65d398c1daa9c0287eb8f983bde,"['solc-version', 'naming-convention']",.278906151,[],[],[],[]
560ed84c5c67a0d82a341905ba33741e,"['reentrancy-eth', 'timestamp', 'solc-version', 'low-level-calls', 'naming-convention', 'constable-states']",.293158043,"[107.0, 116.0, 104.0]","['Reentrancy', 'Block values as a proxy for time', 'Unchecked Call Return Value']","[1.0, 8.0, 4.0]","['Reentrancy', 'Time manipulation', 'Unchecked Return Values For Low Level Calls']"
79423862b1d3535d13dc4a11e8bb4145,"['arbitrary-send-eth', 'shadowing-state', 'shadowing-local', 'dead-code', 'solc-version', 'naming-convention', 'too-many-digits']",.384409923,"[105.0, 119.0]","['Unprotected Ether Withdrawal', 'Shadowing State Variables']","[2.0, 10.0]","['Access Control', 'Unknown Unknowns']"
a2dff7010491759e2c1f399deb139cd4,"['arbitrary-send-eth', 'controlled-array-length', 'reentrancy-eth', 'events-access', 'missing-zero-check', 'calls-loop', 'timestamp', 'boolean-equal', 'solc-version', 'low-level-calls', 'naming-convention', 'reentrancy-unlimited-gas', 'similar-names']",.555806742,"[105.0, 107.0, 113.0, 116.0, 104.0]","['Unprotected Ether Withdrawal', 'Reentrancy', 'DoS with Failed Call', 'Block values as a proxy for time', 'Unchecked Call Return Value']","[2.0, 1.0, 5.0, 8.0, 4.0]","['Access Control', 'Reentrancy', 'DoS', 'Time manipulation', 'Unchecked Return Values For Low Level Calls']"
c75b5b8436f23ee7f9cdbe1e0cf7ed1b,"['events-access', 'missing-zero-check', 'reentrancy-events', 'solc-version']",.312045445,"[105.0, 107.0]","['Unprotected Ether Withdrawal', 'Reentrancy']","[2.0, 1.0]","['Access Control', 'Reentrancy']"
172ca81a71accec5f06e64ddfd21a9aa,"['events-access', 'dead-code', 'solc-version', 'naming-convention', 'too-many-digits']",.379866201,[],[],[],[]
442e57d4af51ebf3235eb454babb6796,"['solc-version', 'naming-convention', 'external-function']",.289291926,[],[],[],[]
5de6bb3ec4fc75213c106cc51cb11f4b,"['divide-before-multiply', 'shadowing-abstract', 'events-access', 'boolean-equal', 'function-init-state', 'solc-version', 'naming-convention', 'too-many-digits']",.380225978,[119.0],['Shadowing State Variables'],[10.0],['Unknown Unknowns']
c7ddafd6b4e97eef724606d4d0734680,"['arbitrary-send-eth', 'missing-zero-check', 'dead-code', 'solc-version', 'naming-convention', 'too-many-digits', 'unimplemented-functions', 'external-function']",.364604876,[105.0],['Unprotected Ether Withdrawal'],[2.0],['Access Control']
5d15e3eab6f88bcfe180f8f92946586f,"['boolean-equal', 'cyclomatic-complexity', 'dead-code', 'solc-version', 'naming-convention', 'reentrancy-unlimited-gas']",.467351466,[107.0],['Reentrancy'],[1.0],['Reentrancy']
c08844d442ba19ddd7a784e4d8070376,"['divide-before-multiply', 'events-access', 'missing-zero-check', 'solc-version', 'naming-convention', 'reentrancy-unlimited-gas', 'unused-state', 'external-function']",.407729968,"[105.0, 107.0, 131.0]","['Unprotected Ether Withdrawal', 'Reentrancy', 'Presence of unused variables']","[2.0, 1.0, 10.0]","['Access Control', 'Reentrancy', 'Unknown Unknowns']"
db05c6c6e9a71fbe3f25d75dc06543b5,"['arbitrary-send-eth', 'reentrancy-eth', 'unchecked-transfer', 'divide-before-multiply', 'incorrect-equality', 'reentrancy-no-eth', 'unused-return', 'shadowing-local', 'missing-zero-check', 'reentrancy-benign', 'reentrancy-events', 'timestamp', 'boolean-equal', 'costly-loop', 'dead-code', 'solc-version', 'naming-convention', 'reentrancy-unlimited-gas', 'constable-states', 'external-function']",1.063841960,"[105.0, 107.0, 104.0, 119.0, 116.0]","['Unprotected Ether Withdrawal', 'Reentrancy', 'Unchecked Call Return Value', 'Shadowing State Variables', 'Block values as a proxy for time']","[2.0, 1.0, 4.0, 10.0, 8.0]","['Access Control', 'Reentrancy', 'Unchecked Return Values For Low Level Calls', 'Unknown Unknowns', 'Time manipulation']"
c661e2c8d2f7f72b0374a3f021f1dc06,"['arbitrary-send-eth', 'uninitialized-state', 'unchecked-send', 'solc-version', 'reentrancy-unlimited-gas', 'constable-states']",.301803064,"[105.0, 124.0, 104.0, 107.0]","['Unprotected Ether Withdrawal', 'Write to Arbitrary Storage Location', 'Unchecked Call Return Value', 'Reentrancy']","[2.0, 4.0, 1.0]","['Access Control', 'Unchecked Return Values For Low Level Calls', 'Reentrancy']"
1d89df53144c08b845b4fc9facfe34ef,"['arbitrary-send-eth', 'unchecked-transfer', 'tx-origin', 'events-maths', 'missing-zero-check', 'reentrancy-benign', 'reentrancy-events', 'boolean-equal', 'dead-code', 'solc-version', 'naming-convention', 'reentrancy-unlimited-gas', 'similar-names']",.611255347,"[105.0, 104.0, 115.0, 107.0]","['Unprotected Ether Withdrawal', 'Unchecked Call Return Value', 'Authorization through tx.origin', 'Reentrancy']","[2.0, 4.0, 1.0]","['Access Control', 'Unchecked Return Values For Low Level Calls', 'Reentrancy']"
5dadf5a8d9e33a0a91b2a11dc9427b03,"['solc-version', 'naming-convention']",.279165612,[],[],[],[]
53e84be74111a0fa7fe48e23a5274298,"['constant-function-asm', 'divide-before-multiply', 'reentrancy-benign', 'assembly', 'boolean-equal', 'costly-loop', 'dead-code', 'deprecated-standards', 'solc-version', 'naming-convention', 'redundant-statements', 'reentrancy-unlimited-gas', 'too-many-digits', 'unused-state', 'constable-states', 'external-function']",2.912951563,"[107.0, 131.0]","['Reentrancy', 'Presence of unused variables']","[1.0, 10.0]","['Reentrancy', 'Unknown Unknowns']"
b03647dac7ebe168bb4f95d35404bc5a,"['reentrancy-eth', 'unchecked-transfer', 'shadowing-abstract', 'events-maths', 'missing-zero-check', 'reentrancy-benign', 'reentrancy-events', 'boolean-equal', 'dead-code', 'solc-version', 'naming-convention', 'reentrancy-unlimited-gas', 'too-many-digits', 'constable-states']",.503605993,"[107.0, 104.0, 119.0, 105.0]","['Reentrancy', 'Unchecked Call Return Value', 'Shadowing State Variables', 'Unprotected Ether Withdrawal']","[1.0, 4.0, 10.0, 2.0]","['Reentrancy', 'Unchecked Return Values For Low Level Calls', 'Unknown Unknowns', 'Access Control']"
8fe4bdcbc46db4e9bb7d853e10cbdb5d,"['controlled-array-length', 'locked-ether', 'missing-zero-check', 'reentrancy-events', 'assembly', 'solc-version', 'constable-states']",.329045638,"[132.0, 105.0, 107.0]","['Unexpected Ether balance', 'Unprotected Ether Withdrawal', 'Reentrancy']","[5.0, 2.0, 1.0]","['DoS', 'Access Control', 'Reentrancy']"
cdda336d7b70475113fcf01536e6c032,"['reentrancy-events', 'solc-version', 'low-level-calls', 'naming-convention', 'cache-array-length', 'external-function']",.358457948,"[107.0, 104.0]","['Reentrancy', 'Unchecked Call Return Value']","[1.0, 4.0]","['Reentrancy', 'Unchecked Return Values For Low Level Calls']"
662e96aba0463e857799b3bbdd600a21,"['shadowing-state', 'incorrect-equality', 'events-maths', 'missing-zero-check', 'dead-code', 'deprecated-standards', 'function-init-state', 'solc-version', 'naming-convention', 'reentrancy-unlimited-gas', 'too-many-digits', 'constable-states', 'external-function']",.433995386,"[119.0, 105.0, 107.0]","['Shadowing State Variables', 'Unprotected Ether Withdrawal', 'Reentrancy']","[10.0, 2.0, 1.0]","['Unknown Unknowns', 'Access Control', 'Reentrancy']"
6564e9376ca7cd8681e48b4c0cd9895a,"['incorrect-equality', 'missing-zero-check', 'timestamp', 'boolean-equal', 'dead-code', 'deprecated-standards', 'solc-version', 'low-level-calls', 'naming-convention', 'reentrancy-unlimited-gas']",.458477148,"[105.0, 116.0, 104.0, 107.0]","['Unprotected Ether Withdrawal', 'Block values as a proxy for time', 'Unchecked Call Return Value', 'Reentrancy']","[2.0, 8.0, 4.0, 1.0]","['Access Control', 'Time manipulation', 'Unchecked Return Values For Low Level Calls', 'Reentrancy']"
297c1aeb1d053290e8a137889b7d1c81,"['divide-before-multiply', 'reentrancy-no-eth', 'unchecked-lowlevel', 'unused-return', 'reentrancy-benign', 'reentrancy-events', 'return-bomb', 'timestamp', 'solc-version', 'low-level-calls', 'naming-convention', 'reentrancy-unlimited-gas', 'too-many-digits', 'constable-states']",.384278906,"[107.0, 104.0, 116.0]","['Reentrancy', 'Unchecked Call Return Value', 'Block values as a proxy for time']","[1.0, 4.0, 8.0]","['Reentrancy', 'Unchecked Return Values For Low Level Calls', 'Time manipulation']"
381f08870b45b2ab7731dfdcdf938206,"['missing-zero-check', 'solc-version']",.290754193,[105.0],['Unprotected Ether Withdrawal'],[2.0],['Access Control']
33baba2c3286fa17fcafaf10aba33974,"['solc-version', 'naming-convention', 'constable-states']",.349087107,[],[],[],[]
486bc836595df143884f54a835491741,['solc-version'],.279158685,[],[],[],[]
eb053adcb90dea53033c9bda292cfa7d,"['deprecated-standards', 'solc-version', 'naming-convention', 'too-many-digits', 'unused-state', 'constable-states']",.319753760,[131.0],['Presence of unused variables'],[10.0],['Unknown Unknowns']
f38e9665c667f7fe33af0b363f1d7691,"['dead-code', 'solc-version', 'naming-convention']",.434753924,[],[],[],[]
3f47e6b78cfb088cd85b95c3a7bd7165,"['locked-ether', 'events-access', 'missing-zero-check', 'dead-code', 'solc-version', 'naming-convention', 'constable-states']",.362523946,"[132.0, 105.0]","['Unexpected Ether balance', 'Unprotected Ether Withdrawal']","[5.0, 2.0]","['DoS', 'Access Control']"
d8ac5210061a3934cc9719e6a7767871,"['arbitrary-send-eth', 'weak-prng', 'shadowing-state', 'incorrect-equality', 'uninitialized-local', 'shadowing-local', 'timestamp', 'dead-code', 'solc-version', 'naming-convention', 'similar-names', 'too-many-digits', 'unused-state']",.545755319,"[105.0, 120.0, 119.0, 116.0, 131.0]","['Unprotected Ether Withdrawal', 'Weak Sources of Randomness from Chain Attributes', 'Shadowing State Variables', 'Block values as a proxy for time', 'Presence of unused variables']","[2.0, 6.0, 10.0, 8.0]","['Access Control', 'Bad Randomness', 'Unknown Unknowns', 'Time manipulation']"
2ef5c829e796b8cd723a49c55dccb39f,"['arbitrary-send-eth', 'reentrancy-eth', 'missing-zero-check', 'solc-version', 'low-level-calls', 'naming-convention', 'reentrancy-unlimited-gas', 'similar-names']",.517113464,"[105.0, 107.0, 104.0]","['Unprotected Ether Withdrawal', 'Reentrancy', 'Unchecked Call Return Value']","[2.0, 1.0, 4.0]","['Access Control', 'Reentrancy', 'Unchecked Return Values For Low Level Calls']"
cd5d4b64f56290e306066f132b76be86,"['arbitrary-send-eth', 'reentrancy-eth', 'missing-zero-check', 'dead-code', 'solc-version', 'low-level-calls', 'naming-convention', 'reentrancy-unlimited-gas', 'similar-names', 'too-many-digits', 'unimplemented-functions', 'external-function']",.577724568,"[105.0, 107.0, 104.0]","['Unprotected Ether Withdrawal', 'Reentrancy', 'Unchecked Call Return Value']","[2.0, 1.0, 4.0]","['Access Control', 'Reentrancy', 'Unchecked Return Values For Low Level Calls']"
bd18ec7ff75ca9b21952c2121a47510b,"['erc20-interface', 'events-access', 'missing-zero-check', 'solc-version', 'naming-convention', 'external-function']",.329747290,[105.0],['Unprotected Ether Withdrawal'],[2.0],['Access Control']
a2604245d40ab6790ec47c8a3bc062d7,['solc-version'],.272102726,[],[],[],[]
d7394b6244995de43d9542b937675520,"['arbitrary-send-eth', 'reentrancy-eth', 'missing-zero-check', 'dead-code', 'solc-version', 'low-level-calls', 'naming-convention', 'reentrancy-unlimited-gas', 'similar-names', 'too-many-digits', 'unimplemented-functions', 'external-function']",.567696161,"[105.0, 107.0, 104.0]","['Unprotected Ether Withdrawal', 'Reentrancy', 'Unchecked Call Return Value']","[2.0, 1.0, 4.0]","['Access Control', 'Reentrancy', 'Unchecked Return Values For Low Level Calls']"
447f15be04cd6f0477f1a0257c881733,"['reentrancy-eth', 'unchecked-lowlevel', 'solc-version', 'low-level-calls', 'naming-convention']",.287736780,"[107.0, 104.0]","['Reentrancy', 'Unchecked Call Return Value']","[1.0, 4.0]","['Reentrancy', 'Unchecked Return Values For Low Level Calls']"
0844098b324a67a70124607068ac7531,"['shadowing-local', 'events-access', 'missing-zero-check', 'timestamp', 'costly-loop', 'dead-code', 'function-init-state', 'solc-version', 'naming-convention', 'too-many-digits', 'constable-states']",.640836718,"[119.0, 105.0, 116.0]","['Shadowing State Variables', 'Unprotected Ether Withdrawal', 'Block values as a proxy for time']","[10.0, 2.0, 8.0]","['Unknown Unknowns', 'Access Control', 'Time manipulation']"
9645fb29c3b580d31224ab038a45bc30,"['divide-before-multiply', 'events-access', 'timestamp', 'dead-code', 'solc-version', 'naming-convention', 'reentrancy-unlimited-gas', 'too-many-digits', 'constable-states', 'external-function']",.369982732,"[116.0, 107.0]","['Block values as a proxy for time', 'Reentrancy']","[8.0, 1.0]","['Time manipulation', 'Reentrancy']"
56db50c77b9d2b6960c93e739e7592b9,"['arbitrary-send-eth', 'unchecked-send', 'timestamp', 'solc-version', 'naming-convention']",.286153006,"[105.0, 104.0, 116.0]","['Unprotected Ether Withdrawal', 'Unchecked Call Return Value', 'Block values as a proxy for time']","[2.0, 4.0, 8.0]","['Access Control', 'Unchecked Return Values For Low Level Calls', 'Time manipulation']"
8cd7c2a2523ec12c98ec7a72d19372e8,"['erc20-interface', 'incorrect-modifier', 'reentrancy-events', 'solc-version', 'naming-convention', 'reentrancy-unlimited-gas']",.306044568,[107.0],['Reentrancy'],[1.0],['Reentrancy']
f2b9683eb7bb0e23c29400bbb3bf4df4,"['missing-zero-check', 'deprecated-standards', 'solc-version', 'naming-convention']",.312159423,[105.0],['Unprotected Ether Withdrawal'],[2.0],['Access Control']
7b7807512399007d4ba9201bffb88a60,"['shadowing-builtin', 'shadowing-local', 'reentrancy-events', 'timestamp', 'deprecated-standards', 'solc-version', 'low-level-calls', 'naming-convention', 'cache-array-length', 'external-function']",.454591898,"[119.0, 107.0, 116.0, 104.0]","['Shadowing State Variables', 'Reentrancy', 'Block values as a proxy for time', 'Unchecked Call Return Value']","[10.0, 1.0, 8.0, 4.0]","['Unknown Unknowns', 'Reentrancy', 'Time manipulation', 'Unchecked Return Values For Low Level Calls']"
0109eb4190332c1261dedf7275cecdc2,"['shadowing-local', 'deprecated-standards', 'function-init-state', 'solc-version', 'naming-convention', 'reentrancy-unlimited-gas', 'similar-names', 'unused-state', 'constable-states']",.318798854,"[119.0, 107.0, 131.0]","['Shadowing State Variables', 'Reentrancy', 'Presence of unused variables']","[10.0, 1.0]","['Unknown Unknowns', 'Reentrancy']"
8780463c10ac5072ee362d39b08c321e,"['boolean-equal', 'cyclomatic-complexity', 'dead-code', 'solc-version', 'naming-convention', 'reentrancy-unlimited-gas']",.471753905,[107.0],['Reentrancy'],[1.0],['Reentrancy']
2e87c75a4e684b7d6d9c090e07f3af43,"['solc-version', 'naming-convention']",.271949670,[],[],[],[]
2b3f9fad939d190b84d9c162cd8d3b4f,"['solc-version', 'naming-convention']",.291004063,[],[],[],[]
1275a60f21eca2a024c57a0645803fc6,"['solc-version', 'naming-convention', 'external-function']",.283338336,[],[],[],[]
cae97654b597003da41941406a92b94b,"['arbitrary-send-eth', 'reentrancy-eth', 'unchecked-transfer', 'reentrancy-no-eth', 'missing-zero-check', 'calls-loop', 'reentrancy-benign', 'reentrancy-events', 'costly-loop', 'dead-code', 'solc-version', 'naming-convention', 'similar-names', 'constable-states']",.560199945,"[105.0, 107.0, 104.0, 113.0]","['Unprotected Ether Withdrawal', 'Reentrancy', 'Unchecked Call Return Value', 'DoS with Failed Call']","[2.0, 1.0, 4.0, 5.0]","['Access Control', 'Reentrancy', 'Unchecked Return Values For Low Level Calls', 'DoS']"
0e7d44697efe5ffbd4a6888f9254516c,['solc-version'],.293040122,[],[],[],[]
cea02d371a65dbadaa9aee297d8b2476,"['arbitrary-send-eth', 'unchecked-lowlevel', 'missing-zero-check', 'solc-version', 'low-level-calls', 'naming-convention', 'external-function']",.288629555,"[105.0, 104.0]","['Unprotected Ether Withdrawal', 'Unchecked Call Return Value']","[2.0, 4.0]","['Access Control', 'Unchecked Return Values For Low Level Calls']"
9c4fa04924122354888396aac1cafade,"['uninitialized-state', 'divide-before-multiply', 'incorrect-equality', 'events-access', 'events-maths', 'timestamp', 'cyclomatic-complexity', 'dead-code', 'solc-version', 'naming-convention', 'reentrancy-unlimited-gas', 'similar-names', 'constable-states']",1.541799961,"[124.0, 116.0, 107.0]","['Write to Arbitrary Storage Location', 'Block values as a proxy for time', 'Reentrancy']","[2.0, 8.0, 1.0]","['Access Control', 'Time manipulation', 'Reentrancy']"
b67a25e0444c0cd7a57823c4384550b0,"['reentrancy-eth', 'suicidal', 'unchecked-lowlevel', 'missing-zero-check', 'incorrect-modifier', 'reentrancy-events', 'timestamp', 'deprecated-standards', 'solc-version', 'low-level-calls', 'naming-convention', 'constable-states', 'external-function']",.488753779,"[107.0, 106.0, 104.0, 105.0, 116.0]","['Reentrancy', 'Unprotected SELFDESTRUCT Instruction', 'Unchecked Call Return Value', 'Unprotected Ether Withdrawal', 'Block values as a proxy for time']","[1.0, 2.0, 4.0, 8.0]","['Reentrancy', 'Access Control', 'Unchecked Return Values For Low Level Calls', 'Time manipulation']"
fbd7c25f827cacfe7fc9c532ce23e962,"['arbitrary-send-eth', 'weak-prng', 'incorrect-equality', 'uninitialized-local', 'shadowing-local', 'timestamp', 'pragma', 'dead-code', 'solc-version', 'naming-convention', 'similar-names', 'too-many-digits', 'unused-state']",.627143636,"[105.0, 120.0, 119.0, 116.0, 103.0, 131.0]","['Unprotected Ether Withdrawal', 'Weak Sources of Randomness from Chain Attributes', 'Shadowing State Variables', 'Block values as a proxy for time', 'Floating Pragma', 'Presence of unused variables']","[2.0, 6.0, 10.0, 8.0]","['Access Control', 'Bad Randomness', 'Unknown Unknowns', 'Time manipulation']"
efb56b0c125fc8a75f65f6d0112b2e2b,"['arbitrary-send-erc20', 'arbitrary-send-eth', 'calls-loop', 'costly-loop', 'dead-code', 'solc-version', 'naming-convention', 'reentrancy-unlimited-gas', 'similar-names']",.383999539,"[105.0, 113.0, 107.0]","['Unprotected Ether Withdrawal', 'DoS with Failed Call', 'Reentrancy']","[2.0, 5.0, 1.0]","['Access Control', 'DoS', 'Reentrancy']"
2a61232ba6dada64acfc1cea889e1489,"['solc-version', 'naming-convention']",.283931389,[],[],[],[]
dfe1dc52292112b36329ee525db682e1,"['arbitrary-send-eth', 'events-access', 'dead-code', 'solc-version', 'naming-convention', 'reentrancy-unlimited-gas', 'constable-states', 'external-function']",.375525731,"[105.0, 107.0]","['Unprotected Ether Withdrawal', 'Reentrancy']","[2.0, 1.0]","['Access Control', 'Reentrancy']"
65dac7037f5d9cfbbcea9804ca0228fa,"['arbitrary-send-eth', 'incorrect-equality', 'deprecated-standards', 'solc-version', 'naming-convention', 'reentrancy-unlimited-gas', 'constable-states']",.310932395,"[105.0, 107.0]","['Unprotected Ether Withdrawal', 'Reentrancy']","[2.0, 1.0]","['Access Control', 'Reentrancy']"
bdea43b3065d81a9b15057e2d8a1bfb2,"['controlled-array-length', 'constant-function-asm', 'erc20-interface', 'reentrancy-no-eth', 'shadowing-local', 'events-access', 'calls-loop', 'reentrancy-events', 'timestamp', 'assembly', 'costly-loop', 'dead-code', 'solc-version', 'naming-convention', 'too-many-digits', 'constable-states', 'external-function']",.603891825,"[107.0, 119.0, 113.0, 116.0]","['Reentrancy', 'Shadowing State Variables', 'DoS with Failed Call', 'Block values as a proxy for time']","[1.0, 10.0, 5.0, 8.0]","['Reentrancy', 'Unknown Unknowns', 'DoS', 'Time manipulation']"
6b115ee071fcae948b091496cf35d1e8,"['shadowing-state', 'incorrect-equality', 'unchecked-send', 'events-access', 'missing-zero-check', 'incorrect-modifier', 'timestamp', 'deprecated-standards', 'solc-version', 'naming-convention', 'reentrancy-unlimited-gas']",.308088254,"[119.0, 104.0, 105.0, 116.0, 107.0]","['Shadowing State Variables', 'Unchecked Call Return Value', 'Unprotected Ether Withdrawal', 'Block values as a proxy for time', 'Reentrancy']","[10.0, 4.0, 2.0, 8.0, 1.0]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls', 'Access Control', 'Time manipulation', 'Reentrancy']"
af09092e4263619275869d5061a47b7f,"['divide-before-multiply', 'shadowing-abstract', 'events-access', 'timestamp', 'boolean-equal', 'costly-loop', 'cyclomatic-complexity', 'dead-code', 'solc-version', 'naming-convention', 'too-many-digits', 'constable-states']",.535418480,"[119.0, 116.0]","['Shadowing State Variables', 'Block values as a proxy for time']","[10.0, 8.0]","['Unknown Unknowns', 'Time manipulation']"
b3f0539490f0cb3a97dd187a3a8d14a2,"['controlled-array-length', 'weak-prng', 'timestamp', 'boolean-equal', 'solc-version', 'reentrancy-unlimited-gas', 'too-many-digits']",.385188413,"[120.0, 116.0, 107.0]","['Weak Sources of Randomness from Chain Attributes', 'Block values as a proxy for time', 'Reentrancy']","[6.0, 8.0, 1.0]","['Bad Randomness', 'Time manipulation', 'Reentrancy']"
8ba454dc7fca853973ab5b2f2c7220e3,"['reentrancy-eth', 'divide-before-multiply', 'erc20-interface', 'reentrancy-no-eth', 'events-access', 'missing-zero-check', 'calls-loop', 'reentrancy-benign', 'reentrancy-events', 'return-bomb', 'timestamp', 'boolean-equal', 'costly-loop', 'solc-version', 'low-level-calls', 'naming-convention', 'too-many-digits']",.919992039,"[107.0, 105.0, 113.0, 116.0, 104.0]","['Reentrancy', 'Unprotected Ether Withdrawal', 'DoS with Failed Call', 'Block values as a proxy for time', 'Unchecked Call Return Value']","[1.0, 2.0, 5.0, 8.0, 4.0]","['Reentrancy', 'Access Control', 'DoS', 'Time manipulation', 'Unchecked Return Values For Low Level Calls']"
20d4b7494449e2d99bdb6cab2c907f8f,"['divide-before-multiply', 'shadowing-abstract', 'events-access', 'boolean-equal', 'costly-loop', 'function-init-state', 'solc-version', 'naming-convention', 'too-many-digits', 'constable-states', 'external-function']",.408789340,[119.0],['Shadowing State Variables'],[10.0],['Unknown Unknowns']
3710f7956a5fca9088e62eaa3c9c37a7,"['erc20-interface', 'incorrect-equality', 'events-access', 'events-maths', 'missing-zero-check', 'timestamp', 'solc-version', 'naming-convention', 'too-many-digits', 'external-function']",.387858906,"[105.0, 116.0]","['Unprotected Ether Withdrawal', 'Block values as a proxy for time']","[2.0, 8.0]","['Access Control', 'Time manipulation']"
770b07a7de09c7d668c973eeb1a17aaa,"['arbitrary-send-eth', 'tx-origin', 'events-access', 'missing-zero-check', 'dead-code', 'solc-version', 'naming-convention', 'similar-names']",.444449809,"[105.0, 115.0]","['Unprotected Ether Withdrawal', 'Authorization through tx.origin']",[2.0],['Access Control']
