contractAddress,Solhint_Labels,Solhint_AnalysisTime,Solhint_SWC_Code,Solhint_SWC_Title,Solhint_DASP_Rank,Solhint_DASP_Title
36abf99442c0b7fa55616cfb1a6a243a,"['one-contract-per-file' 'compiler-version' 'state-visibility'
 'mark-callable-contracts' 'reason-string' 'custom-errors' nan]",.712419007,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
55340828a462711e442969af0df94da3,"['compiler-version' 'contract-name-camelcase' 'func-name-mixedcase'
 'reason-string' 'custom-errors' 'avoid-tx-origin' 'state-visibility' nan]",.650757457,"[102.0, 115.0, 108.0]","['Outdated Compiler Version', 'Authorization through tx.origin', 'State Variable Default Visibility']","[10, 2]","['Unknown Unknowns', 'Access Control']"
ba5bb04ca3d03913850d51ef61b7fa10,"['one-contract-per-file' 'compiler-version' 'explicit-types'
 'reason-string' 'custom-errors' 'mark-callable-contracts'
 'not-rely-on-time' 'quotes' nan]",.717277010,"[102.0, 116.0]","['Outdated Compiler Version', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
a25e6f0a83cbf57c0255fb799b9ebe85,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'state-visibility' 'const-name-snakecase' 'explicit-types'
 'reason-string' 'custom-errors' 'mark-callable-contracts' nan]",.797765304,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
c737b2fa419ab726965c63d4b2176a61,"['compiler-version' 'no-global-import' 'state-visibility' 'explicit-types'
 nan]",.629668083,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
f77dedf29aca00e66b994fe9e2aac0ac,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'state-visibility' 'const-name-snakecase' 'explicit-types'
 'reason-string' 'custom-errors' 'no-complex-fallback' nan]",.820746032,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']","[10, 5]","['Unknown Unknowns', 'DoS']"
097876cc71b434c46e9ed75f0f353a39,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'state-visibility' 'var-name-mixedcase' 'const-name-snakecase'
 'explicit-types' 'not-rely-on-time' 'reason-string' 'custom-errors'
 'func-name-mixedcase' 'mark-callable-contracts' nan]",.756268171,"[102.0, 108.0, 116.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
fba8edc34456e83401445955fb0cc9e8,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'reason-string' 'custom-errors' 'visibility-modifier-order'
 'mark-callable-contracts' 'state-visibility' 'not-rely-on-time'
 'explicit-types' nan]",.746544839,"[102.0, 100.0, 108.0, 116.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
eed10a52c5dad384f20562413f6bf666,"['one-contract-per-file' 'compiler-version' 'explicit-types'
 'func-visibility' 'reason-string' 'custom-errors' 'state-visibility'
 'mark-callable-contracts' 'visibility-modifier-order' 'not-rely-on-time'
 'no-complex-fallback' 'func-name-mixedcase' nan]",.743931023,"[102.0, 100.0, 108.0, 116.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility', 'Block values as a proxy for time']","[10, 8, 5]","['Unknown Unknowns', 'Time manipulation', 'DoS']"
06ca816b56fd8da9526f896dfd3f135d,"['one-contract-per-file' 'compiler-version' 'state-visibility'
 'explicit-types' 'not-rely-on-time' 'reason-string' 'custom-errors'
 'visibility-modifier-order' 'mark-callable-contracts'
 'no-complex-fallback' 'no-inline-assembly' 'const-name-snakecase'
 'func-name-mixedcase' 'no-unused-vars' nan]",1.117552482,"[102.0, 108.0, 116.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time']","[10, 8, 5]","['Unknown Unknowns', 'Time manipulation', 'DoS']"
52713e629e1353b00302037ab5e48fbf,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'reason-string' 'custom-errors' 'state-visibility'
 'mark-callable-contracts' 'explicit-types' 'not-rely-on-time'
 'const-name-snakecase' 'quotes' 'no-inline-assembly' 'check-send-result'
 'no-unused-vars' 'visibility-modifier-order' 'multiple-sends' nan]",.884987719,"[102.0, 100.0, 108.0, 116.0, 104.0, 113.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility', 'Block values as a proxy for time', 'Unchecked Call Return Value', 'DoS with Failed Call']","[10, 8, 4, 5]","['Unknown Unknowns', 'Time manipulation', 'Unchecked Return Values For Low Level Calls', 'DoS']"
17e0f8a89dfaa20e15bb0f0a471fa8f5,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'state-visibility' 'const-name-snakecase' 'explicit-types'
 'reason-string' 'custom-errors' 'mark-callable-contracts' nan]",.740726764,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
065526a92fb1c30e80e23513f3d39611,"['compiler-version' 'contract-name-camelcase' 'func-name-mixedcase'
 'reason-string' 'custom-errors' 'avoid-tx-origin' 'state-visibility' nan]",.693709017,"[102.0, 115.0, 108.0]","['Outdated Compiler Version', 'Authorization through tx.origin', 'State Variable Default Visibility']","[10, 2]","['Unknown Unknowns', 'Access Control']"
6fab2d27933e8c26e2bf144353ea4226,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'reason-string' 'custom-errors' 'explicit-types'
 'mark-callable-contracts' 'not-rely-on-time' nan]",.702642762,"[102.0, 116.0]","['Outdated Compiler Version', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
b0d131e4fe035abd75bcf15f0d048fc6,"['compiler-version' 'explicit-types' 'const-name-snakecase'
 'reason-string' 'custom-errors' 'mark-callable-contracts' nan]",.717023958,[102.0],['Outdated Compiler Version'],[10],['Unknown Unknowns']
1193cc3aedbade2c62c60f272cab636e,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'explicit-types' 'contract-name-camelcase'
 'const-name-snakecase' 'state-visibility' 'mark-callable-contracts'
 'func-name-mixedcase' nan]",.693848474,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
1409eb02f72cd802b4f08b2f42aaa5f9,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'no-inline-assembly' nan]",.707152838,[102.0],['Outdated Compiler Version'],[10],['Unknown Unknowns']
308b9fba49576ce6a11f102325196f73,"['one-contract-per-file' 'compiler-version' 'contract-name-camelcase'
 'func-visibility' 'const-name-snakecase' 'quotes' 'state-visibility'
 'avoid-throw' 'mark-callable-contracts' nan]",.715367342,"[102.0, 100.0, 108.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
6d225ac8e4863d6da804e0878b4f912d,['compiler-version' 'avoid-throw' 'func-visibility' nan],.644182040,"[102.0, 100.0]","['Outdated Compiler Version', 'Function Default Visibility']",[10],['Unknown Unknowns']
57fa598a26ec96a5ddee6dd9b27ab16b,"['compiler-version' 'state-visibility' 'explicit-types' 'func-visibility'
 nan]",.620866653,"[102.0, 108.0, 100.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility']",[10],['Unknown Unknowns']
5779579f9ba8cd1df1d151db09b2ace5,"['compiler-version' 'state-visibility' 'explicit-types'
 'avoid-low-level-calls' 'avoid-call-value' 'reason-string'
 'custom-errors' nan]",.673992659,"[102.0, 108.0, 104.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Unchecked Call Return Value']","[10, 4]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls']"
01affacb32dcc51263a8bd96d85c0929,"['compiler-version' 'explicit-types' 'const-name-snakecase'
 'state-visibility' 'var-name-mixedcase' 'mark-callable-contracts'
 'no-complex-fallback' 'reason-string' 'custom-errors' nan]",1.397819641,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']","[10, 5]","['Unknown Unknowns', 'DoS']"
92720b025393d1946b5a88d0b7798987,['compiler-version' 'explicit-types' 'mark-callable-contracts' nan],.768675258,[102.0],['Outdated Compiler Version'],[10],['Unknown Unknowns']
78902daf6c646d04714637a71607b1fc,"['one-contract-per-file' 'compiler-version' 'contract-name-camelcase'
 'func-visibility' 'avoid-throw' 'max-states-count' 'quotes'
 'var-name-mixedcase' 'explicit-types' 'no-unused-vars'
 'mark-callable-contracts' 'payable-fallback' nan]",.721895748,"[102.0, 100.0]","['Outdated Compiler Version', 'Function Default Visibility']",[10],['Unknown Unknowns']
b5a0846728f155d6a0e5d12f1f16c284,"['one-contract-per-file' 'compiler-version' 'explicit-types'
 'visibility-modifier-order' 'quotes' 'state-visibility'
 'mark-callable-contracts' 'reason-string' 'custom-errors' nan]",.799582794,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
38651e52a30d641b9cf429c109960637,"['compiler-version' 'func-visibility' 'avoid-throw'
 'mark-callable-contracts' nan]",.689101609,"[102.0, 100.0]","['Outdated Compiler Version', 'Function Default Visibility']",[10],['Unknown Unknowns']
b5adedfe8c340cf05a7615df5563e21d,"['compiler-version' 'explicit-types' 'avoid-throw' 'func-visibility'
 'mark-callable-contracts' 'avoid-low-level-calls' 'avoid-call-value' nan]",.763680171,"[102.0, 100.0, 104.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Unchecked Call Return Value']","[10, 4]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls']"
a4541046e753571d8933b290347f6357,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'no-empty-blocks' 'mark-callable-contracts' 'state-visibility'
 'payable-fallback' 'avoid-throw' 'quotes' 'avoid-low-level-calls'
 'avoid-sha3' nan]",.697211536,"[102.0, 100.0, 108.0, 104.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility', 'Unchecked Call Return Value']","[10, 4]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls']"
c7d62f596e221b046a2c07fd49e5f0da,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'max-states-count' 'mark-callable-contracts'
 'visibility-modifier-order' 'no-complex-fallback' 'reentrancy' nan]",.727237988,"[102.0, 107.0]","['Outdated Compiler Version', 'Reentrancy']","[10, 5, 1]","['Unknown Unknowns', 'DoS', 'Reentrancy']"
d0e1632558ed52d924beb975f8c8bfcb,"['compiler-version' 'contract-name-camelcase' 'reason-string'
 'custom-errors' 'avoid-low-level-calls' 'avoid-call-value' nan]",.667159642,"[102.0, 104.0]","['Outdated Compiler Version', 'Unchecked Call Return Value']","[10, 4]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls']"
10e497422f3c9e6016ceee18efbf511a,"['compiler-version' 'explicit-types' 'func-visibility'
 'mark-callable-contracts' nan]",.712314804,"[102.0, 100.0]","['Outdated Compiler Version', 'Function Default Visibility']",[10],['Unknown Unknowns']
94211808f42e159952c0cad04f38e637,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'state-visibility' 'reason-string' 'custom-errors' 'explicit-types'
 'mark-callable-contracts' nan]",.833568978,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
897832458ff76db210aaa09a8f96d392,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'state-visibility' 'var-name-mixedcase' 'const-name-snakecase'
 'explicit-types' 'not-rely-on-time' 'reason-string' 'custom-errors'
 'func-name-mixedcase' 'mark-callable-contracts' nan]",.714613145,"[102.0, 108.0, 116.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
037b28dd4a4145b2363c3e823896d5ba,"['compiler-version' 'state-visibility' 'func-visibility'
 'avoid-low-level-calls' 'avoid-sha3' nan]",.742093822,"[102.0, 108.0, 100.0, 104.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility', 'Unchecked Call Return Value']","[10, 4]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls']"
6e906316f0492ecfb598521ff96015fd,"['one-contract-per-file' 'compiler-version' 'explicit-types'
 'var-name-mixedcase' 'func-name-mixedcase' 'reason-string'
 'custom-errors' 'not-rely-on-time' 'state-visibility'
 'no-inline-assembly' 'contract-name-camelcase' 'mark-callable-contracts'
 nan]",.830326705,"[102.0, 116.0, 108.0]","['Outdated Compiler Version', 'Block values as a proxy for time', 'State Variable Default Visibility']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
9ed531b1659bee273bc498bddee7f974,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'mark-callable-contracts' 'state-visibility'
 'explicit-types' 'const-name-snakecase' 'contract-name-camelcase' nan]",1.351963636,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
fc315b19f0d4629032969dae3a4fa14b,"['compiler-version' 'var-name-mixedcase' 'no-unused-vars'
 'visibility-modifier-order' 'explicit-types' 'no-inline-assembly'
 'reason-string' 'custom-errors' nan]",.660647050,[102.0],['Outdated Compiler Version'],[10],['Unknown Unknowns']
bc9e1013fe90cd028495ed8531df2c98,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'explicit-types' 'state-visibility' 'avoid-throw'
 'mark-callable-contracts' 'const-name-snakecase' 'no-complex-fallback'
 'func-name-mixedcase' nan]",.743783315,"[102.0, 100.0, 108.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility']","[10, 5]","['Unknown Unknowns', 'DoS']"
37f5af54014f078f1820a54b1f2b5c09,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'mark-callable-contracts' nan]",.835505602,[102.0],['Outdated Compiler Version'],[10],['Unknown Unknowns']
98cdba28f4456f768cdf3d4cfd40642f,"['one-contract-per-file' 'compiler-version' 'contract-name-camelcase'
 'func-visibility' 'avoid-throw' 'explicit-types' 'event-name-camelcase'
 'visibility-modifier-order' 'mark-callable-contracts' 'reentrancy'
 'not-rely-on-time' 'not-rely-on-block-hash' nan]",.748538192,"[102.0, 100.0, 107.0, 116.0, 120.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Reentrancy', 'Block values as a proxy for time', 'Weak Sources of Randomness from Chain Attributes']","[10, 1, 8, 6]","['Unknown Unknowns', 'Reentrancy', 'Time manipulation', 'Bad Randomness']"
b29628f643bda8160e99dc0a2928ad95,"['compiler-version' 'state-visibility' 'var-name-mixedcase'
 'func-visibility' 'avoid-throw' 'payable-fallback'
 'mark-callable-contracts' 'not-rely-on-block-hash' 'not-rely-on-time'
 'explicit-types' nan]",1.340221913,"[102.0, 108.0, 100.0, 120.0, 116.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility', 'Weak Sources of Randomness from Chain Attributes', 'Block values as a proxy for time']","[10, 6, 8]","['Unknown Unknowns', 'Bad Randomness', 'Time manipulation']"
fea63b3902cc67b80563b0dcc7e46689,"['one-contract-per-file' 'compiler-version' 'explicit-types'
 'reason-string' 'custom-errors' 'func-name-mixedcase'
 'var-name-mixedcase' 'avoid-tx-origin' 'avoid-low-level-calls'
 'avoid-call-value' 'state-visibility' 'mark-callable-contracts'
 'visibility-modifier-order' 'no-complex-fallback' nan]",.766077521,"[102.0, 115.0, 104.0, 108.0]","['Outdated Compiler Version', 'Authorization through tx.origin', 'Unchecked Call Return Value', 'State Variable Default Visibility']","[10, 2, 4, 5]","['Unknown Unknowns', 'Access Control', 'Unchecked Return Values For Low Level Calls', 'DoS']"
3bd12af278c37a99d9feef99912e6f87,"['compiler-version' 'contract-name-camelcase' 'func-name-mixedcase'
 'reason-string' 'custom-errors' 'avoid-tx-origin' 'state-visibility' nan]",.710256423,"[102.0, 115.0, 108.0]","['Outdated Compiler Version', 'Authorization through tx.origin', 'State Variable Default Visibility']","[10, 2]","['Unknown Unknowns', 'Access Control']"
461f6a32e59e945b01245d69850202fe,"['one-contract-per-file' 'compiler-version' 'contract-name-camelcase'
 'explicit-types' 'state-visibility' 'const-name-snakecase'
 'var-name-mixedcase' 'mark-callable-contracts' 'reason-string'
 'custom-errors' 'no-complex-fallback' 'reentrancy' nan]",.769754942,"[102.0, 108.0, 107.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Reentrancy']","[10, 5, 1]","['Unknown Unknowns', 'DoS', 'Reentrancy']"
f63943b8219af808207464d88564d739,"['compiler-version' 'contract-name-camelcase' 'state-visibility'
 'explicit-types' nan]",.704907081,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
48999cb3c34ed7529da2ac0ceb045027,"['compiler-version' 'state-visibility' 'explicit-types'
 'const-name-snakecase' 'no-empty-blocks' 'no-unused-vars'
 'mark-callable-contracts' 'reason-string' 'custom-errors'
 'var-name-mixedcase' 'visibility-modifier-order' nan]",.742668951,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
dc82e6b8f09fa0bfa47cb57f5644bf48,"['compiler-version' 'explicit-types' 'state-visibility' 'func-visibility'
 'avoid-throw' 'avoid-sha3' nan]",.700328074,"[102.0, 108.0, 100.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility']",[10],['Unknown Unknowns']
116d27375e8107743f7afa67c0e66c5f,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'var-name-mixedcase' 'const-name-snakecase' 'func-name-mixedcase'
 'avoid-throw' 'reentrancy' nan]",.644280200,"[102.0, 100.0, 107.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Reentrancy']","[10, 1]","['Unknown Unknowns', 'Reentrancy']"
c6c6fb04b96f590e611f0528951eaaff,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'mark-callable-contracts' 'explicit-types' 'state-visibility'
 'const-name-snakecase' nan]",.724348212,"[102.0, 100.0, 108.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
d11c7cdceb570a7aceed51c1b60e78ff,"['compiler-version' 'state-visibility' 'explicit-types' 'reason-string'
 'custom-errors' nan]",.662184613,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
2e6bebb0982f02b00d3c5947bdde1601,"['compiler-version' 'max-states-count' 'state-visibility'
 'var-name-mixedcase' 'explicit-types' 'no-complex-fallback'
 'reason-string' 'custom-errors' 'mark-callable-contracts'
 'not-rely-on-time' 'reentrancy' 'visibility-modifier-order' nan]",.782918297,"[102.0, 108.0, 116.0, 107.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time', 'Reentrancy']","[10, 5, 8, 1]","['Unknown Unknowns', 'DoS', 'Time manipulation', 'Reentrancy']"
a8dfd3ae4eb2961406ab589922188606,"['one-contract-per-file' 'compiler-version' 'contract-name-camelcase'
 'func-visibility' 'explicit-types' 'no-empty-blocks' 'not-rely-on-time'
 'no-complex-fallback' 'avoid-throw' 'mark-callable-contracts'
 'reentrancy' nan]",.697783152,"[102.0, 100.0, 116.0, 107.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Block values as a proxy for time', 'Reentrancy']","[10, 8, 5, 1]","['Unknown Unknowns', 'Time manipulation', 'DoS', 'Reentrancy']"
89769572e52e5ae1fd945edd1ff81461,"['one-contract-per-file' 'compiler-version' 'custom-errors'
 'reason-string' 'contract-name-camelcase' 'state-visibility'
 'var-name-mixedcase' 'func-name-mixedcase' 'reentrancy' 'explicit-types'
 'not-rely-on-time' 'avoid-low-level-calls' 'avoid-call-value'
 'max-states-count' 'visibility-modifier-order' 'quotes'
 'mark-callable-contracts' nan]",.834870607,"[102.0, 108.0, 107.0, 116.0, 104.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Reentrancy', 'Block values as a proxy for time', 'Unchecked Call Return Value']","[10, 1, 8, 4]","['Unknown Unknowns', 'Reentrancy', 'Time manipulation', 'Unchecked Return Values For Low Level Calls']"
c19bad2486856869eef221576194b721,"['compiler-version' 'explicit-types' 'func-visibility' 'avoid-throw'
 'mark-callable-contracts' 'reentrancy' nan]",.646217257,"[102.0, 100.0, 107.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Reentrancy']","[10, 1]","['Unknown Unknowns', 'Reentrancy']"
9280f2f8a04f559485d7bdfd31fcc34b,"['compiler-version' 'explicit-types' 'state-visibility' 'func-visibility'
 'avoid-throw' 'mark-callable-contracts' 'check-send-result'
 'multiple-sends' 'reentrancy' 'no-unused-vars' nan]",.703217259,"[102.0, 108.0, 100.0, 104.0, 113.0, 107.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility', 'Unchecked Call Return Value', 'DoS with Failed Call', 'Reentrancy']","[10, 4, 5, 1]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls', 'DoS', 'Reentrancy']"
c3e88a7dcd37d1234601d890c7e1dc69,"['compiler-version' 'contract-name-camelcase' 'explicit-types'
 'state-visibility' 'var-name-mixedcase' 'reason-string' 'custom-errors'
 'func-visibility' 'payable-fallback' 'no-complex-fallback'
 'mark-callable-contracts' 'reentrancy' 'func-name-mixedcase'
 'visibility-modifier-order' nan]",.664118611,"[102.0, 108.0, 100.0, 107.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility', 'Reentrancy']","[10, 5, 1]","['Unknown Unknowns', 'DoS', 'Reentrancy']"
63d5dd30b9506a4d44ce4ce7f00cb44b,"['compiler-version' 'explicit-types' 'state-visibility' 'func-visibility'
 'no-empty-blocks' 'mark-callable-contracts' 'not-rely-on-time'
 'avoid-throw' 'multiple-sends' nan]",.816024951,"[102.0, 108.0, 100.0, 116.0, 113.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility', 'Block values as a proxy for time', 'DoS with Failed Call']","[10, 8, 5]","['Unknown Unknowns', 'Time manipulation', 'DoS']"
84e5760bb5b4993ba4dc07eb62487eb6,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'state-visibility' 'var-name-mixedcase' 'const-name-snakecase'
 'explicit-types' 'not-rely-on-time' 'reason-string' 'custom-errors'
 'func-name-mixedcase' 'mark-callable-contracts' nan]",.749004959,"[102.0, 108.0, 116.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
cb01d4e260c5a26df17ff348a50e6d3e,"['one-contract-per-file' 'compiler-version' 'explicit-types'
 'func-name-mixedcase' 'check-send-result' 'var-name-mixedcase'
 'reason-string' 'custom-errors' 'reentrancy' 'no-empty-blocks'
 'const-name-snakecase' 'no-unused-vars' 'avoid-low-level-calls'
 'avoid-call-value' 'visibility-modifier-order' 'quotes'
 'not-rely-on-time' nan]",.713385371,"[102.0, 104.0, 107.0, 116.0]","['Outdated Compiler Version', 'Unchecked Call Return Value', 'Reentrancy', 'Block values as a proxy for time']","[10, 4, 1, 8]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls', 'Reentrancy', 'Time manipulation']"
92329413a1a23e66d98b9d2dd8d068c7,"['compiler-version' 'state-visibility' 'reason-string' 'custom-errors'
 'explicit-types' nan]",.668239273,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
48118c2b5ab26f5b2aab1b59352547b4,"['one-contract-per-file' 'compiler-version' 'func-name-mixedcase'
 'check-send-result' 'var-name-mixedcase' 'reason-string' 'custom-errors'
 'avoid-low-level-calls' 'avoid-call-value' 'explicit-types' 'reentrancy'
 'no-empty-blocks' 'no-unused-vars' 'mark-callable-contracts' 'quotes' nan]",.752181377,"[102.0, 104.0, 107.0]","['Outdated Compiler Version', 'Unchecked Call Return Value', 'Reentrancy']","[10, 4, 1]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls', 'Reentrancy']"
86748929cf21dfa60ac54eb5e16e2717,"['one-contract-per-file' 'compiler-version' 'no-empty-blocks'
 'mark-callable-contracts' 'state-visibility' 'payable-fallback'
 'reason-string' 'custom-errors' 'quotes' 'avoid-low-level-calls' nan]",.741311575,"[102.0, 108.0, 104.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Unchecked Call Return Value']","[10, 4]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls']"
003c84ce2828441c5cf062c642d5492c,"['compiler-version' 'explicit-types' 'avoid-throw' 'func-visibility'
 'mark-callable-contracts' 'avoid-low-level-calls' 'avoid-call-value' nan]",.742371990,"[102.0, 100.0, 104.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Unchecked Call Return Value']","[10, 4]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls']"
898d46afd4261d9ce51c677a992a5f16,['error'],.703601679,['error'],['error'],['error'],['error']
fed5fc34185c74bb2f30e2c3b13072f4,"['compiler-version' 'explicit-types' 'var-name-mixedcase' 'avoid-throw'
 'payable-fallback' 'func-visibility' 'not-rely-on-time'
 'mark-callable-contracts' nan]",.695959171,"[102.0, 100.0, 116.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
09abd8e8b828291ae4117d74efb2c3b2,"['one-contract-per-file' 'compiler-version' 'contract-name-camelcase'
 'reason-string' 'custom-errors' 'explicit-types'
 'mark-callable-contracts' nan]",.771845942,[102.0],['Outdated Compiler Version'],[10],['Unknown Unknowns']
af01837047f6c40d0299e4b51c112fe4,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'contract-name-camelcase' 'state-visibility' 'var-name-mixedcase'
 'const-name-snakecase' 'explicit-types' 'reason-string' 'custom-errors'
 'not-rely-on-time' 'reentrancy' nan]",.710965536,"[102.0, 108.0, 116.0, 107.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time', 'Reentrancy']","[10, 8, 1]","['Unknown Unknowns', 'Time manipulation', 'Reentrancy']"
34a85b58d9dced4dbba67cafd562533f,"['compiler-version' 'explicit-types' 'const-name-snakecase'
 'func-visibility' 'no-empty-blocks' 'mark-callable-contracts'
 'func-name-mixedcase' 'var-name-mixedcase' 'avoid-sha3'
 'payable-fallback' 'avoid-throw' nan]",.735806965,"[102.0, 100.0]","['Outdated Compiler Version', 'Function Default Visibility']",[10],['Unknown Unknowns']
fff46ce83645621861027fc94593e924,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'var-name-mixedcase' 'no-empty-blocks' 'state-visibility' 'avoid-throw'
 'check-send-result' 'no-unused-vars' 'mark-callable-contracts'
 'func-name-mixedcase' nan]",.669321195,"[102.0, 100.0, 108.0, 104.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility', 'Unchecked Call Return Value']","[10, 4]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls']"
5c1be500d6563c607ac8634e9ac48456,"['compiler-version' 'explicit-types' 'var-name-mixedcase'
 'func-visibility' 'no-complex-fallback' 'avoid-throw' 'reentrancy' nan]",.785988343,"[102.0, 100.0, 107.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Reentrancy']","[10, 5, 1]","['Unknown Unknowns', 'DoS', 'Reentrancy']"
dffd4693ef6aeba044e631ba14c7153c,"['compiler-version' 'visibility-modifier-order' 'explicit-types'
 'mark-callable-contracts' 'reason-string' 'custom-errors' nan]",.692606330,[102.0],['Outdated Compiler Version'],[10],['Unknown Unknowns']
